age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
49,entrepreneur,married,secondary,yes,560,no,yes,cellular,3,feb,689,6,-1,0,other,0.004487380967195698,91.85938424034555,-14.834168908018775,0.585087958814094,4632.276247869586,yes
22,self-employed,married,high.school,no,-1000,no,no,unknown,23,oct,717,3,383,5,failure,-1.1377869522109914,98.95924676234947,-5.621004838757784,2.224696761159848,4827.456322589209,no
55,unemployed,single,professional.course,yes,-668,no,no,unknown,9,dec,587,9,-1,3,other,0.5687483327929987,92.16214130771093,-33.07593446260394,1.2569564820900712,5161.00573272144,yes
32,admin.,single,university.degree,no,1542,no,yes,cellular,11,sep,453,6,383,2,failure,1.4940230301515092,96.82584215960803,-47.85416748582331,3.8041407698141416,5147.279042067743,no
28,technician,married,primary,yes,1115,no,yes,telephone,23,jan,518,2,-1,1,success,-1.795851312919786,93.9817969014206,-17.93903780831107,1.0351693918350129,4995.976702247438,no
32,blue-collar,married,professional.course,no,2324,yes,no,cellular,11,sep,565,6,383,2,other,-2.18752404036675,93.0653746575377,-16.00815262878487,3.578600855300648,4660.5974121133295,yes
46,admin.,single,tertiary,yes,4674,no,no,cellular,12,aug,321,9,-1,1,success,-2.4984305173021797,96.9759492466204,-13.744400272391857,0.5642771499165127,5268.880203797973,yes
50,unemployed,single,professional.course,no,14,yes,no,telephone,25,aug,266,7,-1,3,success,2.7980858261137307,96.40806380682918,-10.128081708914301,0.6288364416148846,5743.398293737344,no
28,admin.,single,primary,yes,4924,no,no,telephone,23,aug,499,1,383,3,failure,2.2356207993249253,96.82572391137774,-21.80142194052379,3.398215335591102,4764.681990388961,yes
43,technician,married,high.school,no,2907,yes,yes,cellular,16,may,654,6,383,7,other,-2.1388455847033834,96.15438102635767,-23.509116245096507,4.041101509150959,4857.987671152536,no
34,technician,single,tertiary,yes,1058,no,no,unknown,15,apr,288,2,-1,9,failure,0.8705972768626977,97.77654899323538,-11.374228446892772,1.6073069158209807,5814.652881365322,no
34,management,divorced,tertiary,yes,2863,yes,yes,unknown,3,jul,871,8,-1,8,success,1.9032518431505272,96.54206491779141,-15.994417669218826,4.813330978522343,5928.711347126517,no
58,blue-collar,divorced,primary,yes,4105,yes,no,telephone,31,dec,342,8,-1,1,other,2.8116112560550475,97.51990971680387,-21.865959207206316,2.761325911076899,4931.861080945294,yes
58,technician,divorced,university.degree,no,3872,yes,no,unknown,18,sep,31,8,-1,2,other,-0.3565866166658438,98.78853398521657,-17.03194761783483,0.6243129424491833,4680.299799869816,yes
55,management,single,university.degree,yes,3677,no,yes,cellular,17,nov,393,2,383,9,failure,-1.626255797297392,93.31179548070243,-13.99624321710882,3.4629071730014047,4614.533004923749,no
54,student,married,tertiary,no,2721,yes,yes,cellular,24,oct,905,6,-1,6,other,-2.1781970150619,94.728066832207,-14.368779599457767,2.975549515104863,5895.136342554499,no
55,services,single,tertiary,no,113,yes,yes,unknown,1,jul,934,8,-1,2,success,-1.2274244966634957,90.51926877022886,-14.025329796468753,1.6951821568457497,5511.6131871011885,no
22,services,divorced,secondary,no,1173,no,no,unknown,29,jan,522,9,383,7,success,-2.161398751356418,92.65016561765597,-1.6312039213489982,4.843525309488464,5827.195190593038,yes
53,student,divorced,basic.9y,no,-484,yes,no,cellular,14,mar,135,8,383,7,success,-1.644497504574773,90.21795200169768,-27.45851537485428,3.4220661831254144,4857.780676722844,yes
25,technician,married,university.degree,no,3052,no,yes,unknown,15,oct,692,8,383,1,other,2.330665316737817,99.29545994225575,-37.04285971314254,2.077997116487132,5198.750535300564,no
28,blue-collar,married,high.school,yes,752,no,no,unknown,19,mar,6,7,-1,3,failure,-0.36123282602729834,97.613326855402,-18.781807806660254,3.779615565574616,5374.484465203863,no
41,technician,married,high.school,no,1208,yes,yes,unknown,13,aug,747,5,-1,8,success,2.1296817599851865,99.09427767618367,-39.24098841777361,4.8295511201022645,5863.028522554811,no
43,unemployed,married,secondary,no,-837,yes,no,unknown,11,feb,270,9,383,7,other,-2.994423898153606,91.12544227829012,-2.6912351158905423,2.5452869094322663,5449.321491001684,no
51,blue-collar,divorced,professional.course,yes,3301,no,no,cellular,1,apr,24,4,383,7,success,0.26172866624966407,93.80814594232234,-20.623359983378574,3.9495695723235786,5918.564017002177,yes
23,admin.,single,primary,no,2545,no,yes,unknown,23,sep,708,8,-1,1,unknown,1.2074940516694959,97.82403118681192,-32.973522668523444,3.5984992131328823,4887.215115788711,yes
38,management,married,secondary,yes,806,no,no,cellular,12,feb,901,5,383,7,other,-2.890296592358713,98.01427824207146,-18.50725093470848,0.830454983327104,4553.975462431315,yes
40,management,single,high.school,no,2516,no,no,cellular,30,apr,105,9,383,0,failure,0.4363160247647109,95.62561363286903,-27.197271381124015,2.9842515239046836,5958.75360837503,no
21,services,divorced,tertiary,no,4746,yes,yes,telephone,6,jan,653,4,383,0,failure,0.4137741133703914,99.45668126910144,-4.267536720403989,2.217880766625115,5765.157099178719,no
38,admin.,married,tertiary,no,4600,no,no,telephone,11,aug,438,4,383,4,other,2.456789143848047,97.17323011783968,-30.911924941332604,3.756224920185367,5880.090506934519,yes
30,management,divorced,high.school,yes,-728,no,yes,cellular,25,jun,651,3,-1,4,success,2.38813506841925,91.98069179569991,-23.885009104327224,2.0895224998745165,4664.977302632652,yes
59,student,married,tertiary,no,1156,no,no,cellular,19,may,283,1,-1,8,success,-1.867515994424451,92.5500456802805,-45.56474445615284,3.7018816070370004,4957.987507697702,yes
30,unemployed,married,university.degree,yes,2694,yes,yes,unknown,12,dec,408,2,-1,3,success,0.665282574886322,99.86310184871765,-8.719843090844627,3.142596433053556,5582.569789648003,no
37,blue-collar,single,university.degree,yes,4019,yes,no,telephone,31,dec,118,9,383,8,success,-2.004512770999972,91.96325801333985,-31.802168725826967,2.149183999916781,5081.931579402788,yes
25,admin.,married,secondary,no,67,no,yes,telephone,30,may,651,8,-1,6,unknown,-2.1455727805432083,92.66042563220311,-30.703312175545687,4.731517635895512,5392.910618227903,no
39,services,single,university.degree,no,3793,no,yes,unknown,30,may,695,7,-1,1,failure,-0.14160141693333994,90.83550930730165,-49.27106930131734,1.4848487951613953,5920.693419034735,no
34,entrepreneur,married,university.degree,no,4667,yes,yes,unknown,31,feb,855,9,383,0,other,-2.5040979943776893,92.33136179715139,-35.42928132982775,4.300983197757434,5553.125042682527,no
42,entrepreneur,married,university.degree,no,1166,yes,yes,cellular,20,aug,427,9,-1,5,unknown,-0.29841166198501146,98.25420330473507,-41.10868266352206,2.1805933430962403,5786.908305320719,no
26,student,single,primary,yes,4051,yes,yes,cellular,14,aug,986,2,-1,4,other,1.395831549051353,93.24068413905802,-19.90369292902467,1.17124699936634,5445.120354607824,no
21,self-employed,divorced,basic.9y,no,3252,no,no,cellular,18,aug,938,3,-1,0,success,0.0022488687248447548,92.2024723328034,-29.41297051547032,3.414586732953547,5544.431490733571,no
24,technician,divorced,primary,no,3426,no,yes,unknown,15,may,214,7,383,6,success,1.828159472597969,91.53356044986388,-42.80291920641567,3.373626106501187,4529.325838088936,no
26,admin.,married,university.degree,no,3327,yes,yes,unknown,16,mar,432,1,-1,1,failure,0.9858422477288622,98.77153123720512,-32.17026374109412,3.9717955641595735,5790.955750913645,yes
38,self-employed,single,tertiary,yes,1726,yes,yes,telephone,19,sep,667,4,383,1,success,-1.305373762254875,97.23045200539416,-8.473074519201205,3.5793395586938166,4870.697825326739,yes
21,services,single,high.school,yes,797,no,no,unknown,9,jun,617,6,-1,9,success,-2.3579429575291893,92.90518676147603,-17.793343091383832,1.275557208636554,5832.387870332051,no
28,technician,single,secondary,no,4438,yes,yes,unknown,4,aug,572,4,-1,2,unknown,-0.20420973692446553,97.67732833781068,-39.124393829228886,2.216087283960515,5431.002873864262,yes
40,blue-collar,single,basic.9y,no,4178,yes,yes,cellular,24,mar,742,8,383,9,success,1.4137626551618334,93.55136007341228,-45.183569028277276,2.9810651213891406,5217.200812926687,no
42,technician,single,university.degree,no,2906,no,no,cellular,16,jul,461,5,-1,8,other,-2.3838875705820324,98.10107714482247,-37.45297575110435,2.3324900643963584,5818.611974176123,yes
53,unemployed,divorced,professional.course,no,3738,no,no,cellular,11,nov,861,3,383,1,unknown,1.3488880938755097,91.12190433648775,-35.29287422602334,0.9103598562913879,5498.679610879964,no
24,technician,single,professional.course,yes,2155,no,yes,telephone,15,dec,412,6,383,4,failure,2.3860618374925044,90.77224052555913,-4.420018397650985,1.2110901626749673,5144.032251980878,no
57,management,married,university.degree,yes,1501,yes,yes,cellular,16,may,389,9,383,9,failure,-2.7598474651011164,91.76328141836238,-9.675059106377311,0.5113462390448481,5099.256743838989,yes
32,student,married,secondary,yes,2206,yes,no,unknown,7,oct,890,3,383,7,unknown,2.917540565564668,98.55940256951594,-14.45168870286117,1.13454012489381,5726.712191336652,no
23,blue-collar,divorced,high.school,no,4746,no,no,telephone,2,nov,327,7,383,6,failure,-0.9928616283616272,90.97405339821341,-9.286195481844139,2.828222404950211,5436.901466596317,yes
38,admin.,divorced,basic.9y,yes,697,no,no,unknown,12,jun,338,9,383,3,unknown,2.2228306300668255,96.13310141530658,-5.233601481993389,2.936286457957018,5390.749959009,no
35,admin.,single,secondary,no,2562,yes,no,telephone,8,nov,264,5,-1,6,other,-2.9568057882149885,96.22620287618334,-46.551287906989934,3.4177932201112755,4612.008557361398,yes
49,self-employed,single,university.degree,yes,3473,yes,no,cellular,3,dec,97,3,-1,5,success,0.8684025241776712,94.42779126440914,-22.42096612155691,1.292531722347086,5509.590938624201,yes
31,entrepreneur,single,basic.9y,no,4639,yes,no,unknown,19,jun,632,6,383,0,failure,0.8180168006005948,93.64159473128483,-27.552511554777563,4.444334623768196,5129.7560110222785,no
42,unemployed,married,primary,yes,3707,yes,yes,unknown,16,nov,175,8,383,3,unknown,2.1450639726644454,91.13666821063923,-14.880436004707676,3.4964037952524247,5922.134592115286,yes
52,services,divorced,tertiary,yes,2797,no,yes,telephone,21,aug,915,9,383,3,unknown,2.010318366660238,99.945560941078,-9.036518365038823,1.4159451477309632,4600.871917681519,yes
44,self-employed,married,primary,yes,951,yes,yes,telephone,21,jan,528,5,383,9,other,0.03266524994986053,91.54193962159611,-23.30628817668882,1.1917055608880607,4597.345798967046,no
52,management,married,primary,yes,906,yes,yes,telephone,31,feb,349,1,383,3,failure,0.17647787181750374,94.26887781271549,-40.62910732796368,1.9184197932091258,5845.234895331337,no
35,unemployed,single,university.degree,no,1732,no,yes,unknown,10,jun,240,9,383,5,success,-1.1242489234344764,97.18267153065862,-1.095502967081984,4.20079051072501,5494.372761937841,yes
28,blue-collar,divorced,basic.9y,yes,3446,no,no,telephone,21,aug,342,6,-1,8,other,2.184738384856521,99.47080778280298,-48.39290170145375,4.1763781607170865,5988.725275792607,no
33,student,single,primary,yes,-765,yes,yes,cellular,11,sep,644,7,-1,9,success,0.618940667278217,95.4307040607426,-19.025476666187924,2.8674839083385018,4805.269165152216,yes
38,student,married,tertiary,yes,1461,yes,no,telephone,30,oct,713,7,-1,5,failure,1.3636319509935104,98.67498673934487,-37.11910763159771,1.1097216908227694,4522.398140044102,no
52,services,married,high.school,yes,3160,yes,no,cellular,20,aug,90,2,383,3,success,-2.348462333585352,93.15664664235668,-6.728555613338536,2.1275107587505993,4659.507539434041,yes
55,admin.,divorced,professional.course,yes,-242,no,yes,cellular,12,jun,382,4,383,1,success,-1.6570167379157215,90.01878394330294,-14.254183254358644,1.7737823408553415,5983.727357860078,yes
47,blue-collar,single,tertiary,yes,4586,yes,no,cellular,23,apr,620,6,383,5,other,2.0677569283640214,95.92720241906764,-46.830765880976664,3.4031450629414928,5653.510531102489,no
30,services,single,secondary,no,3389,yes,no,unknown,2,oct,191,3,-1,1,other,-0.5056516700032967,94.04421910659312,-27.53598012084289,2.5101880608421046,5929.6062872520915,yes
46,entrepreneur,single,high.school,yes,1746,no,yes,telephone,18,apr,459,9,383,0,success,0.44374395012873213,97.21938254808414,-41.089210300652454,2.847851204034826,4950.067646426567,yes
29,self-employed,single,high.school,yes,4654,no,yes,telephone,10,feb,419,9,-1,0,unknown,-2.701958109926262,99.87280166466594,-43.44816693712221,2.943583957656072,4800.685591521725,no
23,admin.,divorced,professional.course,no,3898,no,no,unknown,16,aug,756,6,-1,8,other,-1.3364942999228517,95.33276560590134,-28.22254684103711,4.211277073054184,4710.31337121304,yes
35,student,single,high.school,no,817,no,yes,unknown,28,mar,372,7,-1,5,other,-0.1961673234786172,94.87020466019004,-4.064373136678228,1.1548174088532825,5216.785629012239,no
56,self-employed,divorced,professional.course,no,-450,yes,yes,unknown,30,oct,639,6,-1,7,failure,1.157753731711157,93.25194745408294,-22.31437882108048,3.9042359327638927,5588.093205528537,yes
27,services,single,secondary,no,109,yes,yes,unknown,21,aug,160,7,383,2,failure,-1.4693678374033188,92.29162955446516,-38.147209745831134,1.2150986203683531,4747.700544821734,no
24,services,divorced,basic.9y,no,1087,no,no,cellular,6,nov,729,6,383,6,success,-0.42550005843696104,93.00825222925431,-40.2701627895304,2.3056951345148673,4843.075381146115,yes
25,student,single,tertiary,no,654,no,yes,cellular,15,apr,292,2,383,8,failure,2.256988358675729,99.62639254064638,-41.1752065550278,1.0279652607141463,5244.484684860203,no
36,technician,single,professional.course,yes,3,no,no,cellular,13,jan,296,9,383,9,unknown,-1.6122390109911005,93.80943940577876,-12.262706228234727,4.187647555127526,5620.650047045524,no
53,management,divorced,tertiary,yes,1472,yes,no,cellular,30,sep,426,1,383,3,success,0.918349903666797,93.92384238022022,-35.6342354150428,4.002180772916992,5093.291261253174,yes
36,admin.,single,professional.course,yes,1575,no,no,cellular,13,may,336,1,383,7,unknown,-0.5286707337131302,98.75853821003744,-21.342763779108974,1.5034164703650075,4964.518279896989,yes
47,blue-collar,married,basic.9y,yes,4726,no,yes,unknown,27,aug,37,8,-1,0,success,-2.305965951490199,92.16413826006313,-25.425983372125582,4.730318262986708,4773.260915278593,no
29,entrepreneur,divorced,secondary,yes,3250,no,yes,unknown,16,feb,228,9,-1,5,other,1.480337568874715,91.72114033061851,-40.19811956276363,2.6081851883696716,5212.414653912148,no
54,self-employed,married,tertiary,yes,1983,no,no,telephone,21,oct,609,6,-1,5,other,2.293518410191256,95.12632077020041,-15.902470892879265,4.589239495644049,5665.100750356208,no
37,management,divorced,basic.9y,yes,2398,yes,no,unknown,14,may,682,8,-1,8,unknown,-0.07054033831533424,93.74159117007073,-26.34947251807049,4.496654870419523,5461.166975682521,no
24,management,single,university.degree,no,4978,yes,yes,unknown,5,feb,531,7,-1,6,failure,0.16275333959757354,92.69468303776641,-45.568659126535955,4.288412822428409,5990.070611645508,no
56,blue-collar,single,professional.course,yes,3221,no,yes,cellular,2,feb,815,4,-1,5,failure,0.859813376198459,99.46831437735665,-25.934800540187563,1.0257467598780412,4896.856574750123,no
55,admin.,married,professional.course,yes,-913,no,no,telephone,14,jan,458,8,383,6,unknown,-0.7078721783509168,99.4178355642209,-3.694761183238363,1.2053388651564099,4571.250634557152,no
25,self-employed,married,high.school,yes,-293,no,yes,cellular,4,jun,392,5,-1,1,unknown,1.494482720502587,91.03607591603391,-9.990133268014773,4.257002366263658,5376.798775588146,no
23,management,married,university.degree,yes,2017,no,no,cellular,9,feb,936,7,383,5,unknown,0.1377383813905242,90.54266043824268,-12.986229501184866,3.4503477263232036,4885.976311907054,no
44,blue-collar,divorced,primary,no,3359,no,no,unknown,17,may,358,5,-1,2,failure,-1.3164856735227244,91.01943981186034,-20.55229788047392,1.5195872678436193,5058.156395764939,yes
43,management,married,secondary,yes,1278,no,yes,unknown,2,aug,63,6,383,3,success,-1.980947119101239,92.41057122114714,-39.50187814988966,1.9336545227105817,5735.220808708867,yes
30,admin.,married,primary,no,2434,no,yes,cellular,24,jan,756,6,383,3,other,1.4161127787395618,91.20370210789761,-26.967898791364753,2.907585420325417,5585.347110302034,yes
25,unemployed,married,high.school,no,-624,no,yes,telephone,20,jul,454,2,-1,9,success,1.504991801041716,96.08603658225564,-8.8859695810538,3.048662484074476,4758.426527698845,no
24,unemployed,single,high.school,yes,1254,yes,yes,unknown,6,aug,601,7,-1,1,unknown,0.06215136252289,99.39825057528316,-28.288220868875435,3.546888745320404,4633.3635694794075,yes
25,admin.,married,high.school,no,1453,no,yes,cellular,12,oct,299,6,-1,2,unknown,2.9288501945221697,96.83224111649353,-8.421388059366244,4.277141035350155,5187.828596228663,no
41,admin.,married,primary,yes,2457,no,yes,unknown,7,oct,437,2,-1,9,failure,-2.3004681569048966,90.24796228921528,-45.889091818154995,0.8927384168037099,4863.004684680709,no
